,chipid,month
6241,b7c9023c,8
6242,b7cdb7a5,8
6243,b7d111e8,8
6244,b7d26028,8
6245,b7d50734,8
6246,b7d596ca,8
6247,b7e303be,8
6248,b7e7a04c,9
6249,b7e870d9,8
6250,b7ef8ec9,9
6251,b7f8f8e8,8
6252,b804beab,8
6253,b8052f23,8
6254,b81178b5,8
6255,b8190e54,9
6256,b81b6ecb,6
6257,b825a22b,8
6258,b826c1c9,10
6259,b8331cad,10
6260,b839dd2c,8
6261,b83b992e,8
6262,b83f5ceb,9
6263,b840fc36,0
6264,b8487c87,8
6265,b849e88c,9
6266,b84e05ec,8
6267,b84feae9,5
6268,b85e1d20,0
6269,b862da94,8
6270,b87247c0,7
6271,b878432d,9
6272,b88a05d7,10
6273,b88ad8c7,9
6274,b896d809,8
6275,b89d2c90,8
6276,b89d347c,10
6277,b8a09dc0,8
6278,b8a0b2a8,8
6279,b8a85542,0
6280,b8b6c456,8
6281,b8b7ab45,8
6282,b8bd4052,8
6283,b8c43c8a,8
6284,b8c7ce14,9
6285,b8cb7760,8
6286,b8d0e007,8
6287,b8e38474,8
6288,b8e402cd,9
6289,b8f4d09f,10
6290,b9054064,9
6291,b90e463c,8
6292,b90fa769,8
6293,b910d1a7,9
6294,b91649c5,8
6295,b91aa747,8
6296,b91d68bc,9
6297,b91f354b,8
6298,b9253c0a,9
6299,b9279db1,8
6300,b92c2b1a,8
6301,b92f1518,8
6302,b938b95f,8
6303,b93c7b26,8
6304,b947cd6c,8
6305,b949310a,8
6306,b9532252,0
6307,b9565ca0,8
6308,b958c3fb,8
6309,b95bb9bf,9
6310,b95cb630,8
6311,b96a2b38,8
6312,b96aba0d,7
6313,b98b4e30,9
6314,b98c30d5,8
6315,b9985279,7
6316,b999d7bb,1
6317,b9a0fc6f,8
6318,b9a70ecd,10
6319,b9b1e451,0
6320,b9b8c1a6,9
6321,b9c14f7e,8
6322,b9cdecc9,8
6323,b9d252e9,8
6324,b9d5c0b7,10
6325,b9d9bd74,9
6326,b9ed3790,8
6327,b9ef4e54,9
6328,b9f6f461,9
6329,ba03c1ce,8
6330,ba05ffd5,8
6331,ba09e628,9
6332,ba0a1a2b,10
6333,ba1ceac8,9
6334,ba313339,9
6335,ba327199,8
6336,ba32eb32,8
6337,ba358c3a,8
6338,ba3af77d,9
6339,ba3e1964,2
6340,ba40cf67,10
6341,ba48021c,11
6342,ba4c8eb5,7
6343,ba5048fc,8
6344,ba514ec8,9
6345,ba55dab7,9
6346,ba5fc3f1,9
6347,ba6ecaca,8
6348,ba6ef5dd,8
6349,ba7091e9,9
6350,ba735cb5,7
6351,ba9923a4,8
6352,baa508e6,8
6353,baa5949a,8
6354,baacf334,8
6355,bab17052,8
6356,bacde505,9
6357,bad3c67f,9
6358,bad52ae7,8
6359,badb0fcb,11
6360,badbb475,11
6361,badcb773,8
6362,bae74e8e,9
6363,bae84ec6,0
6364,bafe2a01,8
6365,bafe6c2b,9
6366,bb006b99,8
6367,bb10fcd1,8
6368,bb199b7e,7
6369,bb1dc098,9
6370,bb1ddd11,11
6371,bb22bafc,9
6372,bb2c1fc5,8
6373,bb31b9b7,2
6374,bb34338a,9
6375,bb395656,8
6376,bb3ca6f9,8
6377,bb3cda85,9
6378,bb3db46b,8
6379,bb3f0464,8
6380,bb4e5282,8
6381,bb5298bc,8
6382,bb56cc28,8
6383,bb5b151b,1
6384,bb649b7b,9
6385,bb650480,8
6386,bb667cde,8
6387,bb7a99f8,9
6388,bb872d43,7
6389,bb8dc164,8
6390,bb968493,8
6391,bb96f236,9
6392,bb9c5384,9
6393,bb9cb482,7
6394,bbacca2c,10
6395,bbb15be6,9
6396,bbc4b5b3,8
6397,bbd25a63,9
6398,bbe9585c,8
6399,bbeee767,9
6400,bbf2bcf9,1
6401,bbf6ed7b,7
6402,bc060d42,8
6403,bc0a48f9,8
6404,bc1ff2be,7
6405,bc3caaf9,9
6406,bc3df7ae,8
6407,bc41e00a,8
6408,bc43e85b,9
6409,bc44a107,8
6410,bc5b60e3,11
6411,bc5dde01,9
6412,bc70f06d,8
6413,bc7412eb,9
6414,bc779f8f,9
6415,bc78a80e,8
6416,bc7e459d,8
6417,bc85ef2b,8
6418,bc91f357,9
6419,bcaf0999,7
6420,bcb719aa,8
6421,bcb93de9,9
6422,bcc00d73,8
6423,bcc638e4,9
6424,bcc66a2c,9
6425,bcf9e02c,8
6426,bcfdfa57,8
6427,bd17fb79,8
6428,bd2f408b,4
6429,bd354143,9
6430,bd360681,8
6431,bd363c03,8
6432,bd3a3efd,4
6433,bd3cc89f,8
6434,bd40e525,9
6435,bd624d6c,9
6436,bd635a20,7
6437,bd6855bb,6
6438,bd68610b,9
6439,bd7bc15b,10
6440,bd8368dc,9
6441,bd850bfb,10
6442,bd8762c2,9
6443,bd8d8000,9
6444,bd91528f,9
6445,bd91f45b,8
6446,bda06e9a,8
6447,bda8196b,9
6448,bdabae85,8
6449,bdadd547,8
6450,bdbf8936,8
6451,bdc1e2ee,11
6452,bdcad7b6,8
6453,bdcc8ee7,9
6454,bdd0e4ee,9
6455,bdd354de,8
6456,bdda7c05,8
6457,bdde5b19,8
6458,bde30b4d,8
6459,bde53482,10
6460,bde5d112,8
6461,bdf2b311,9
6462,bdf83a43,9
6463,bdfb4c8f,8
6464,bdff7ccf,8
6465,be031679,8
6466,be045789,9
6467,be15e6cc,9
6468,be187ea4,1
6469,be1f98a3,8
6470,be22b7df,8
6471,be235270,10
6472,be245ddc,8
6473,be2cd288,8
6474,be397190,0
6475,be4b069b,9
6476,be5120c0,8
6477,be541cef,8
6478,be63ff21,8
6479,be6aec14,10
6480,be71f0e5,8
6481,be7805c0,8
6482,be8ac00b,10
6483,be8b9128,8
6484,be95e540,8
6485,be974730,9
6486,be9ea94e,8
6487,be9ebad3,8
6488,bec1c8ec,8
6489,bec325a5,10
6490,bec558ba,8
6491,beca8519,9
6492,becb9bd0,8
6493,becc8fff,8
6494,bed13754,9
6495,bed5728d,8
6496,bedda32e,8
6497,bee35d60,9
6498,befff77f,9
6499,bf01d918,7
6500,bf0e19d3,8
6501,bf1497d2,9
6502,bf18d3e0,8
6503,bf18e08b,9
6504,bf211edc,0
6505,bf231ee6,8
6506,bf2538b1,8
6507,bf2d7474,8
6508,bf2eee67,5
6509,bf34d9b3,8
6510,bf3edd9e,11
6511,bf406cfa,0
6512,bf529644,7
6513,bf5d9601,7
6514,bf682932,8
6515,bf7527de,8
6516,bf942596,8
6517,bf966d30,8
6518,bfa02b4e,8
6519,bfa22e61,9
6520,bfbf9a9f,9
6521,bfcadc58,9
6522,bfcbb808,8
6523,bfd728b2,8
6524,bfd824eb,10
6525,bfd9def8,8
6526,bfdb3bf4,8
6527,bfdfc85d,8
6528,bfe12d3b,9
6529,bfe3daf4,8
6530,bfe56b66,8
6531,c002c76d,8
6532,c00b68e8,11
6533,c00c823a,8
6534,c01104f3,8
6535,c0124a39,8
6536,c020571f,8
6537,c026d4b0,8
6538,c03e3155,9
6539,c0554690,8
6540,c05eac76,8
6541,c0633740,8
6542,c07d12a5,8
6543,c07ed4f9,8
6544,c09f8164,2
6545,c0a83db3,9
6546,c0ac2ffe,8
6547,c0b84175,8
6548,c0bddbbd,8
6549,c0c04d7d,8
6550,c0c9a141,8
6551,c0ce24cd,9
6552,c0d5cc9c,7
6553,c0f4b2c7,8
6554,c0f765a1,8
6555,c0f929c7,3
6556,c1079215,0
6557,c12258ec,10
6558,c13594f6,8
6559,c136ec07,8
6560,c13abef4,8
6561,c141b258,8
6562,c159839f,8
6563,c15e4436,8
6564,c163d7e4,9
6565,c16444b4,9
6566,c1662b34,10
6567,c1792a50,8
6568,c17a766b,8
6569,c17eaa42,8
6570,c1b45fff,8
6571,c1bdc230,0
6572,c1c1b42a,11
6573,c1ceba5b,10
6574,c1d372ac,8
6575,c1dac3e7,10
6576,c1e03481,8
6577,c1eff6b7,11
6578,c1f017a5,9
6579,c1f21f23,8
6580,c200c7ee,8
6581,c20c64e8,9
6582,c21b49c7,2
6583,c239632c,8
6584,c23c49ba,8
6585,c2400457,9
6586,c24587f1,4
6587,c25839f8,11
6588,c25d1586,9
6589,c276a4ed,8
6590,c2794f15,8
6591,c279da29,9
6592,c285113b,9
6593,c28f9d41,8
6594,c292bc6a,8
6595,c2963432,8
6596,c29bfd33,8
6597,c2a0d508,8
6598,c2ac6bac,8
6599,c2b67bbb,8
6600,c2bf02a4,8
6601,c2c04661,8
6602,c2c36074,0
6603,c2cbc586,8
6604,c2ce16fb,8
6605,c2e3984a,8
6606,c2f6029e,1
6607,c2f76bc5,8
6608,c2f998a0,8
6609,c2fbec55,8
6610,c2fde0f0,0
6611,c30d459d,8
6612,c30d9e25,9
6613,c312b1e0,8
6614,c31a8000,9
6615,c31eb34f,1
6616,c328572a,4
6617,c328ed6f,8
6618,c334b0be,11
6619,c33e0ded,8
6620,c35207f0,8
6621,c3529a8b,9
6622,c353885b,8
6623,c360c986,8
6624,c364f781,11
6625,c3749d2f,9
6626,c3769534,8
6627,c3771d47,7
6628,c38bd02f,8
6629,c390716f,8
6630,c390e5ea,0
6631,c39b68c2,8
6632,c39baeb8,8
6633,c3a416d4,9
6634,c3a6d77a,8
6635,c3a9dce0,10
6636,c3adcdce,8
6637,c3be083e,9
6638,c3bec097,8
6639,c3d14846,9
6640,c3d89075,8
6641,c3e1a538,9
6642,c3e1c64c,8
6643,c3efae7e,8
6644,c3f83500,8
6645,c3fdcc43,0
6646,c414600b,8
6647,c416e4a6,8
6648,c42594dd,9
6649,c4301206,8
6650,c436fdd9,9
6651,c4385d40,9
6652,c439d9eb,9
6653,c449fd4e,9
6654,c453546b,8
6655,c45cff4c,7
6656,c46b6800,8
6657,c46cd872,7
6658,c46fd237,9
6659,c4724aaf,8
6660,c4746995,10
6661,c474b643,9
6662,c4755f81,8
6663,c48056ed,8
6664,c4896a30,8
6665,c498a3c3,8
6666,c49962b3,9
6667,c499bd0a,9
6668,c4a9860e,8
6669,c4b07d8c,9
6670,c4b0919d,8
6671,c4b1d80a,8
6672,c4c171b4,8
6673,c4c50b70,9
6674,c4c6abb5,2
6675,c4c70521,8
6676,c4c878d3,8
6677,c4ccf44b,0
6678,c4d92f92,8
6679,c4ddb211,9
6680,c4e55b75,8
6681,c4ec9e5a,10
6682,c505795b,8
6683,c50aedca,9
6684,c50cdf95,8
6685,c5111b82,7
6686,c511493f,11
6687,c517270a,9
6688,c5177488,7
6689,c51b3a8b,8
6690,c51efc52,10
6691,c526931e,9
6692,c539606d,8
6693,c5513a12,9
6694,c5542650,8
6695,c5599aaa,9
6696,c55f3a0b,10
6697,c5622eb6,8
6698,c57221d8,8
6699,c57e2ab0,0
6700,c581e317,8
6701,c5877585,8
6702,c5922a0c,8
6703,c596fac0,8
6704,c5986c9f,8
6705,c5a4d072,9
6706,c5a694f6,8
6707,c5b5d413,10
6708,c5b7f9e3,9
6709,c5c0b001,8
6710,c5c4498d,8
6711,c5caa803,8
6712,c5cc3c34,8
6713,c5f00b60,8
6714,c5f416b5,8
6715,c5f78ec5,9
6716,c5fbf994,9
6717,c6154538,8
6718,c61dd25d,8
6719,c622e49a,9
6720,c6285a92,8
6721,c62c3224,9
6722,c62edd1a,8
6723,c6391e35,10
6724,c63a7114,8
6725,c63a71e3,7
6726,c63f2595,9
6727,c64e1611,8
6728,c650a03a,9
6729,c66014ad,9
6730,c668f7c3,9
6731,c66bfd48,8
6732,c6776938,8
6733,c678f7f7,8
6734,c67bcfd4,8
6735,c67faee0,8
6736,c6838cbd,8
6737,c686513a,8
6738,c687da8e,8
6739,c690365e,8
6740,c693de27,7
6741,c6a00b20,9
6742,c6a0ac63,8
6743,c6a1a0d1,8
6744,c6b164ee,8
6745,c6b361ff,9
6746,c6bce239,8
6747,c6d6a58f,8
6748,c6df5c4b,8
6749,c6e7b8a9,8
6750,c6f01cd4,8
6751,c708e5ea,8
6752,c71306e1,8
6753,c715f79d,11
6754,c7163421,8
6755,c71866b9,9
6756,c721c4f2,9
6757,c72395a6,9
6758,c7245c44,0
6759,c733a972,9
6760,c738a1a3,8
6761,c738dee6,10
6762,c73ac328,8
6763,c73b4b6a,9
6764,c73ee5c7,8
6765,c74119fe,8
6766,c7481c2a,9
6767,c7687b82,9
6768,c76adbba,8
6769,c7867c63,9
6770,c79636b0,8
6771,c7979d63,8
6772,c79df247,8
6773,c79e36e5,8
6774,c7a5e9fc,8
6775,c7a9fadb,10
6776,c7b22acb,8
6777,c7b26ad0,9
6778,c7ba2e1e,8
6779,c7c3ccd1,8
6780,c7c9f957,8
6781,c7e2243a,9
6782,c7e31ee6,8
6783,c7e33f91,8
6784,c7e45bbb,8
6785,c803f8cc,6
6786,c805005c,8
6787,c808d947,9
6788,c80d39a2,8
6789,c80ec0f9,9
6790,c81172c0,9
6791,c8169139,11
6792,c81cf1ca,10
6793,c82a87a4,9
6794,c832bcd3,8
6795,c8331762,8
6796,c843010d,9
6797,c8432355,8
6798,c84c6ce3,9
6799,c850f570,8
6800,c87248a7,9
6801,c877de97,8
6802,c87a6a1c,8
6803,c87df76c,8
6804,c87ffc5b,8
6805,c882c8bc,7
6806,c8832af0,8
6807,c88d83d7,9
6808,c8914d2f,10
6809,c899d6dd,8
6810,c8a81136,2
6811,c8b4d2d0,8
6812,c8b677e2,8
6813,c8ba761d,8
6814,c8f2ba99,8
6815,c8f621fd,9
6816,c903cf33,8
6817,c913e5e2,8
6818,c91a4894,7
6819,c921226b,8
6820,c93400be,9
6821,c93541eb,8
6822,c9491742,9
6823,c9538c58,10
6824,c95b5016,9
6825,c9607c11,8
6826,c962cd12,8
6827,c96397ee,8
6828,c96ceb57,9
6829,c983aeeb,8
6830,c98c9fa4,8
6831,c993c51d,9
6832,c9a0ea21,0
6833,c9a2ab0c,11
6834,c9a3cb30,8
6835,c9bc9bbb,8
6836,c9c2dc3a,8
6837,c9c7f224,8
6838,c9c959c0,11
6839,c9cb2a42,8
6840,c9cba166,9
6841,c9d62573,9
6842,c9dfd577,8
6843,c9e38068,8
6844,c9eb07cc,11
6845,c9f7c986,9
6846,c9f90c22,8
6847,ca06ad1a,8
6848,ca0ed818,8
6849,ca18bfa8,9
6850,ca1d5735,8
6851,ca1eea8b,8
6852,ca1f4c1b,0
6853,ca217b72,10
6854,ca23d64d,10
6855,ca25aa84,8
6856,ca25b48f,8
6857,ca304b9e,0
6858,ca3acc90,8
6859,ca3dc310,7
6860,ca43d957,8
6861,ca472794,10
6862,ca4d455b,9
6863,ca4df568,9
6864,ca564da1,8
6865,ca6024c0,8
6866,ca7118e7,6
6867,ca8002d7,9
6868,ca887448,8
6869,ca8974c6,8
6870,ca9ffc0c,10
6871,caa66443,8
6872,caa97246,8
6873,caaadc9e,9
6874,cab42316,9
6875,cabaf6e7,8
6876,cabc6b9f,9
6877,cac9b288,10
6878,cae3a889,8
6879,cae665be,2
6880,caedb405,10
6881,cafcad4f,8
6882,cafffd1d,8
6883,cb119560,8
6884,cb13eaf5,8
6885,cb16cedb,9
6886,cb1928ae,8
6887,cb2e9a9b,9
6888,cb34b9f4,8
6889,cb3a339f,8
6890,cb3be779,2
6891,cb3f0210,8
6892,cb48ec4e,9
6893,cb4f154b,9
6894,cb4f22a5,10
6895,cb523f2e,8
6896,cb54f3a6,8
6897,cb60c8fc,8
6898,cb62fd75,8
6899,cb65919c,11
6900,cb6eba9a,10
6901,cb73db4b,11
6902,cb76c091,9
6903,cb779315,9
6904,cb7f0721,8
6905,cb7f3f9d,8
6906,cb8174a4,10
6907,cb817dc3,8
6908,cb84d880,9
6909,cb86ee86,5
6910,cb9025e3,9
6911,cb9181c6,8
6912,cb94b1c9,9
6913,cb960f83,8
6914,cb9bbaa6,8
6915,cb9c8d4f,8
6916,cba32d0a,8
6917,cba9b31d,10
6918,cbba02db,8
6919,cbbe67b0,9
6920,cbcc96e7,9
6921,cbe8466e,8
6922,cbf7e1a1,8
6923,cc11eedb,9
6924,cc132384,8
6925,cc143994,8
6926,cc379d0e,9
6927,cc381814,8
6928,cc47a4df,4
6929,cc4b3e3c,7
6930,cc4c83d7,0
6931,cc502dfb,9
6932,cc536e91,7
6933,cc5635f0,8
6934,cc564780,8
6935,cc59711c,9
6936,cc5d6969,8
6937,cc6e2d62,8
6938,cc748ca0,8
6939,cc8600cc,9
6940,cc8f554a,8
6941,cc977dd5,8
6942,cc9f1af9,9
6943,ccae98e0,8
6944,ccaf1cb4,8
6945,ccb20bc0,0
6946,ccb76a83,11
6947,ccb7d5e4,8
6948,ccc384e4,8
6949,ccc427de,9
6950,cccf8db0,9
6951,cce01f3b,7
6952,cce5812b,9
6953,cceef93a,11
6954,ccf67aa7,7
6955,ccfe6454,10
6956,cd047343,9
6957,cd0758df,9
6958,cd0d6ae2,9
6959,cd10af67,8
6960,cd25f538,8
6961,cd27e7bc,10
6962,cd2cf221,8
6963,cd39da33,8
6964,cd3d2592,8
6965,cd400e2e,8
6966,cd588d96,8
6967,cd724b91,8
6968,cd7a1d59,8
6969,cd7a9823,9
6970,cd81157c,9
6971,cd825639,11
6972,cd85eb56,8
6973,cda0d3ff,8
6974,cda1d967,9
6975,cda663c7,9
6976,cdb54dde,9
6977,cdbab0cc,7
6978,cdc950c1,9
6979,cdd614d2,9
6980,cdddf3c4,10
6981,cddf4109,8
6982,cdebd6fd,8
6983,cdf1770b,8
6984,cdf8813a,8
6985,cdfb7833,8
6986,cdfb8f7e,8
6987,cdfd2f1f,9
6988,ce0418e9,8
6989,ce0de370,8
6990,ce129ca3,8
6991,ce257c24,8
6992,ce266651,10
6993,ce2a239a,8
6994,ce2c7ff5,9
6995,ce3059e5,8
6996,ce332a2e,9
6997,ce34fc1a,8
6998,ce3759b1,9
6999,ce3a8569,8
7000,ce3a9544,9
7001,ce3dae00,8
7002,ce400b05,9
7003,ce45bb44,8
7004,ce49f607,1
7005,ce4c10a5,9
7006,ce4c227d,9
7007,ce4c2dd0,9
7008,ce7b40e1,11
7009,ce83151e,8
7010,ce9d0a64,8
7011,cea2ef99,9
7012,ceabb6e5,8
7013,ceb60fae,2
7014,ceb6d95e,8
7015,cebb75f0,8
7016,cebde576,8
7017,cec4b5f9,9
7018,cec8eda2,8
7019,cec90654,7
7020,ceca4625,8
7021,ceccff84,8
7022,ced629d8,8
7023,ceda5a99,7
7024,cedacbc2,9
7025,cef632d8,8
7026,cefcff68,8
7027,ceffcbd0,8
7028,cf155afe,8
7029,cf1fb700,8
7030,cf24f6af,8
7031,cf3382b5,10
7032,cf35e9a3,8
7033,cf412490,8
7034,cf44c711,0
7035,cf4c2c78,7
7036,cf4ed118,8
7037,cf51dca1,8
7038,cf61d16b,8
7039,cf6388b1,8
7040,cf685959,8
7041,cf6f4f70,8
7042,cf71d9a9,8
7043,cf745143,8
7044,cf835fa2,9
7045,cf865ba1,8
7046,cf8a7594,8
7047,cf8d46f0,8
7048,cf985a55,8
7049,cfa59c31,9
7050,cfa638cc,8
7051,cfa6c839,10
7052,cfb97283,10
7053,cfcc42cf,8
7054,cfd1187e,8
7055,cfd1ef60,10
7056,cfd48e7e,8
7057,cffd96cc,9
7058,cfff1a1b,9
7059,d0041f93,8
7060,d00ff296,8
7061,d022f7fe,8
7062,d02679e6,9
7063,d02be9ae,9
7064,d0324996,8
7065,d05105aa,8
7066,d0565d0f,8
7067,d064da7b,7
7068,d0694a36,9
7069,d06bcfd7,8
7070,d0722526,8
7071,d0799e06,8
7072,d07b721b,9
7073,d07bd29a,8
7074,d0841229,8
7075,d0a53a50,8
7076,d0a5ea3f,8
7077,d0ae8dcb,10
7078,d0bee355,8
7079,d0cd4b84,11
7080,d0d5e0ce,8
7081,d0ebe68a,8
7082,d0eceace,10
7083,d0f06c0e,8
7084,d0f6258d,7
7085,d0fa67db,7
7086,d0ff27a8,9
7087,d10d20b5,7
7088,d113ff6d,8
7089,d11e3047,9
7090,d1248eea,8
7091,d1312602,8
7092,d1327f26,8
7093,d1366e7b,8
7094,d13e4a15,8
7095,d1501174,8
7096,d159fcfc,9
7097,d15f65dc,9
7098,d16643c7,8
7099,d16ad52d,8
7100,d173eee8,8
7101,d1775a45,8
7102,d18e6f33,9
7103,d1a378e9,9
7104,d1a4a334,7
7105,d1c8c95e,9
7106,d1ccc0c0,11
7107,d1d21cb7,7
7108,d1d43890,9
7109,d1da60a3,8
7110,d1e03bdb,8
7111,d1e12c6c,1
7112,d1ed3e52,7
7113,d1ee88dd,0
7114,d2015a61,10
7115,d201f5fa,8
7116,d211fd52,9
7117,d212dc4c,8
7118,d221e04d,9
7119,d225cf26,11
7120,d2266bd3,8
7121,d231dc28,8
7122,d2361362,8
7123,d247abbb,8
7124,d24f44b5,7
7125,d254e3d3,8
7126,d258594f,8
7127,d25938f9,8
7128,d25ed702,8
7129,d2672ccb,0
7130,d26e2de4,9
7131,d272ddec,8
7132,d294013a,7
7133,d2968ab2,9
7134,d29a9540,8
7135,d2a4bfa0,8
7136,d2b68ce6,8
7137,d2cdcd71,8
7138,d2cec278,8
7139,d2da7d03,8
7140,d2e35e35,8
7141,d2e4357f,8
7142,d2f83be2,0
7143,d30218ba,8
7144,d310f027,8
7145,d312b36b,9
7146,d314d722,8
7147,d3220931,9
7148,d32d3dd3,9
7149,d3307c7e,8
7150,d3405664,9
7151,d34d78e6,8
7152,d350bf4d,7
7153,d35ee4ea,8
7154,d36d3fcf,8
7155,d372a6c8,10
7156,d382702c,8
7157,d387e795,8
7158,d3884777,9
7159,d3889d25,8
7160,d38b63c2,8
7161,d399ac63,8
7162,d3a2645b,8
7163,d3c32abf,8
7164,d3c54c14,8
7165,d3c825b6,8
7166,d3d3316a,11
7167,d3d55881,10
7168,d3db97a8,11
7169,d3e198ce,8
7170,d3f60838,8
7171,d3f6e064,9
7172,d3fd657c,8
7173,d4061b6d,9
7174,d4188965,10
7175,d41989df,8
7176,d419c86a,9
7177,d41bde89,8
7178,d42246a7,2
7179,d4233352,8
7180,d430ef49,11
7181,d431df90,7
7182,d4475d0a,8
7183,d449d86f,8
7184,d45ee040,8
7185,d4670778,8
7186,d470e1dd,8
7187,d4800f7d,1
7188,d4860eae,9
7189,d49cf8cd,8
7190,d4b3f626,8
7191,d4b5b753,9
7192,d4bc302f,8
7193,d4c6ee17,8
7194,d4c9e9e5,8
7195,d4d39788,7
7196,d4da1612,8
7197,d4da960e,8
7198,d4dbf367,8
7199,d4ea941a,8
7200,d4eefbd0,7
7201,d4f8c196,8
7202,d4fb8b0c,8
7203,d4fc9a82,9
7204,d504b195,8
7205,d514aa21,7
7206,d527ac46,8
7207,d53403d3,8
7208,d5370126,9
7209,d53705aa,8
7210,d53ca634,8
7211,d544b3ae,8
7212,d545b304,8
7213,d5486dbe,8
7214,d553bb5a,8
7215,d555a251,8
7216,d55ffeae,8
7217,d5608afc,8
7218,d5629cd7,9
7219,d562a43f,8
7220,d5634f79,9
7221,d564f18f,8
7222,d56868a3,9
7223,d56a14ed,2
7224,d56ffecd,10
7225,d57064c1,7
7226,d58c0d62,8
7227,d58d6cb2,8
7228,d5a17918,11
7229,d5a24ae7,8
7230,d5a53fed,0
7231,d5a54ca3,8
7232,d5ae3894,11
7233,d5b3d7f0,10
7234,d5bb0b69,9
7235,d5c1c539,9
7236,d5d216a7,8
7237,d5d2b90d,8
7238,d5d81dd7,9
7239,d5dd11de,9
7240,d5df004f,8
7241,d5e3fbfe,10
7242,d5e7b45f,8
7243,d5e7e0e2,8
7244,d5edbcbe,8
7245,d5f39bac,5
7246,d5fd8f90,8
7247,d6049f92,8
7248,d6052510,10
7249,d60bf064,11
7250,d60f0bd8,9
7251,d611323e,9
7252,d615dec6,8
7253,d61ad250,9
7254,d63a1d51,9
7255,d63f63c2,7
7256,d63fb561,8
7257,d649fd70,9
7258,d64c7ee3,8
7259,d658c34a,8
7260,d65d5c4f,8
7261,d66b6c1d,9
7262,d66bc2e2,9
7263,d67118e4,10
7264,d672964d,8
7265,d676be9f,9
7266,d67cd91c,8
7267,d68a46bf,8
7268,d68d450b,8
7269,d69480ac,6
7270,d6995c71,8
7271,d699b628,8
7272,d69ae53d,8
7273,d69d7fc0,8
7274,d6aaccb5,10
7275,d6b0c3c7,8
7276,d6b74f0f,8
7277,d6b95589,9
7278,d6bc99b9,8
7279,d6ce6cff,7
7280,d6d46d89,10
7281,d6e8a2ce,8
7282,d70c7b81,9
7283,d70ea6b2,9
7284,d7108baa,10
7285,d71b5c9b,9
7286,d71e875d,8
7287,d7202989,8
7288,d721b26c,8
7289,d7273bb2,8
7290,d7286742,7
7291,d72d9aea,9
7292,d7325f8a,8
7293,d735f47e,8
7294,d7592102,9
7295,d75e6b93,8
7296,d766f33b,9
7297,d7729649,9
7298,d784fa34,9
7299,d787f809,10
7300,d7893765,8
7301,d791c975,7
7302,d799ee70,8
7303,d7a3a181,5
7304,d7b36943,5
7305,d7bb8466,9
7306,d7c1f27a,10
7307,d7c215e0,10
7308,d7cf9caf,8
7309,d7e0b856,8
7310,d7e1fdcd,0
7311,d7e28fc8,7
7312,d7e4860c,8
7313,d7ee22b1,10
7314,d7f4be04,8
7315,d7f808da,0
7316,d80061a7,9
7317,d807e77d,8
7318,d812d437,10
7319,d81c1a5a,9
7320,d81e03d4,7
7321,d8285d25,8
7322,d834c12e,11
7323,d8398fc5,8
7324,d8449e79,8
7325,d84b1331,9
7326,d8520030,8
7327,d85c00ec,9
7328,d865352e,9
7329,d86a1885,9
7330,d86f4744,8
7331,d87867d1,9
7332,d8876893,8
7333,d8883e4c,0
7334,d88e3d26,8
7335,d890c26b,9
7336,d89105a5,0
7337,d8923423,8
7338,d893a27e,8
7339,d89744d4,10
7340,d89c9fbc,8
7341,d8ae34f2,8
7342,d8be14d1,8
7343,d8c36fdd,8
7344,d8d05fc1,8
7345,d8e45923,8
7346,d8e67225,9
7347,d8f65161,8
7348,d8f91b54,9
7349,d8fabee7,1
7350,d904a3f3,10
7351,d918aad0,8
7352,d9218974,8
7353,d9286afb,8
7354,d93424f7,8
7355,d93c1a86,8
7356,d93e567d,8
7357,d9434d73,10
7358,d949bd7b,9
7359,d955eeb0,8
7360,d960a04f,8
7361,d961dfda,4
7362,d96260bb,8
7363,d9654430,8
7364,d96589c4,2
7365,d96703e1,9
7366,d96e3b13,8
7367,d96f6e08,9
7368,d970ee1b,9
7369,d9720afc,8
7370,d97227d0,8
7371,d972354b,8
7372,d9794f9d,9
7373,d9921791,7
7374,d99b6ada,7
7375,d99e5081,8
7376,d9b6322c,9
7377,d9b9f221,2
7378,d9ba5856,9
7379,d9c105f6,10
7380,d9d029e1,9
7381,d9d4c8ed,8
7382,d9dac0a5,8
7383,d9e07a25,8
7384,d9ea8387,8
7385,d9ec7bcc,8
7386,d9f9e3bd,9
7387,d9fa46ee,7
7388,d9fae8d6,9
7389,d9fbe18e,4
7390,da080a0f,9
7391,da126f40,9
7392,da1925d2,8
7393,da1e6daf,8
7394,da1e93a5,1
7395,da23622a,8
7396,da27dbec,8
7397,da364e89,8
7398,da385905,10
7399,da38b457,8
7400,da3cf30c,9
7401,da4cf474,10
7402,da569df3,8
7403,da5dad3f,9
7404,da686bdb,10
7405,da68cd10,9
7406,da6cdff2,4
7407,da6d79c4,8
7408,da79e93d,11
7409,da7ab8e2,8
7410,da803a0e,9
7411,da96016e,8
7412,daa0718d,8
7413,dab3aaaf,8
7414,dab5b6ed,7
7415,dab963cb,8
7416,dabc4b90,8
7417,dac34233,9
7418,dac61b98,8
7419,dac8a4f1,7
7420,dac8ecde,9
7421,dad16a02,10
7422,dad8fa5e,9
7423,dadc01f5,10
7424,dae51ce3,8
7425,daeb1b51,9
7426,daf128da,10
7427,daf250ab,1
7428,dafe97fa,8
7429,db10f186,9
7430,db11c739,8
7431,db1435e6,8
7432,db2084e9,8
